행정구역명,학원/교습소,학원명,도로명주소,분야명,교습계열명,교습과정목록명,정원합계,개설일자,적재일시,X좌표,Y좌표,집계구코드,읍면동
은평구,학원,중앙간호학원,서울특별시 은평구 연서로29길 24,직업기술,간호보조기술,간호조무사,90,19990407,20231018,948617.316695876,1957953.66186494,11120550010021,서울특별시_은평구_갈현1동
마포구,학원,지상가치미술학원,서울특별시 마포구 와우산로 155-1,기예(대),기예(중),미술,145,19990602,20260802,949657.580774291,1950778.39678359,11140660030006,서울특별시_마포구_서교동
은평구,학원,이데아에듀학원,서울특별시 은평구 증산서길 88,입시.검정 및 보습,보통교과,"보습,",80,19990604,20231018,947660.741097722,1954016.04837546,11120670010015,서울특별시_은평구_증산동
서대문구,학원,극동이화음악학원,서울특별시 서대문구 독립문공원길 13,예능(대),예능(중),"음악,",405,19990614,20250928,952166.860823796,1952644.22113321,11130520020001,서울특별시_서대문구_천연동
서대문구,학원,삼성영어한샘수학학원,서울특별시 서대문구 홍은중앙로 116,입시.검정 및 보습,보통교과,보습,100,19990826,20241215,951374.719279403,1955842.91454261,11130660010013,서울특별시_서대문구_홍은1동
마포구,학원,유엔간호학원,서울특별시 마포구 백범로 1,직업기술,간호보조기술,간호조무사,186,19990911,20231018,950288.661125031,1950727.02842441,11140600010006,서울특별시_마포구_대흥동
서대문구,학원,온누리음악학원,서울특별시 서대문구 이화여대길 50-12,예능(대),예능(중),"음악,",70,20000202,20231018,951365.686561341,1951307.27598257,11130750020102,서울특별시_서대문구_신촌동
은평구,학원,신새롬음악학원,서울특별시 은평구 증산서길 75,예능(대),예능(중),,72,20000304,20231018,947565.817547363,1953930.36543934,11120670010004,서울특별시_은평구_증산동
은평구,학원,베르타트학원,서울특별시 은평구 진관2로 19,입시.검정 및 보습,보통교과,"보습,",370,20000317,20250330,948791.327322503,1959644.39472017,11120710010005,서울특별시_은평구_진관동
은평구,학원,제갈쌤학원,서울특별시 은평구 증산로 403-1,입시.검정 및 보습,보통교과,보습,104,20000331,20231018,948235.51481425,1954934.10949984,11120660010003,서울특별시_은평구_신사2동
서대문구,학원,아트발레학원,서울특별시 서대문구 세검정로 93,예능(대),예능(중),무용,100,20000407,20250810,951339.568444437,1955325.51541118,11130640010003,서울특별시_서대문구_홍제3동
서대문구,학원,이영학원,서울특별시 서대문구 이화여대8길 62,입시.검정 및 보습,보통교과,"보습,",150,20000411,20231018,951414.993119928,1951286.38900505,11130740010404,서울특별시_서대문구_북아현동
마포구,학원,재현학원,서울특별시 마포구 망원로3길 13,입시.검정 및 보습,보통교과,"보습,",112,20000630,20231018,947128.060693798,1951047.39173563,11140700010024,서울특별시_마포구_망원2동
마포구,학원,삼성영피아노음악학원,서울특별시 마포구 백범로37길 16,예능(대),예능(중),음악,36,20000721,20250824,951841.536748409,1949498.83277817,11140770020019,서울특별시_마포구_공덕동
서대문구,학원,BA한국방송아카데미학원,서울특별시 서대문구 신촌로 197,직업기술,문화관광,"방송,영화",630,20000906,20250706,951236.952891075,1951027.20585383,11130750020007,서울특별시_서대문구_신촌동
마포구,학원,힐링뮤직에듀학원,서울특별시 마포구 독막로 268,예능(대),예능(중),"음악,",90,20001010,20231018,950786.514824488,1949739.81413922,11140590011205,서울특별시_마포구_용강동
마포구,학원,양떼구름미술학원,서울특별시 마포구 만리재로 20-1,예능(대),예능(중),미술,34,20001016,20260719,951729.168497006,1949559.69450162,11140770020001,서울특별시_마포구_공덕동
은평구,학원,하늘사이미술학원,서울특별시 은평구 역말로 110,예능(대),예능(중),"미술,",100,20001026,20231018,948902.25927702,1956783.66467411,11120580010040,서울특별시_은평구_대조동
은평구,학원,새선율음악학원,서울특별시 은평구 은평로 208,예능(대),예능(중),"음악,",40,20001227,20231018,949751.678888774,1955891.05659343,11120590010013,서울특별시_은평구_응암1동
서대문구,학원,엘리트어학학원,서울특별시 서대문구 연희로22길 3,국제화,외국어,"실용외국어(유아/초?중?고),",30,20010110,20231018,950065.169553356,1952543.79542279,11130760010039,서울특별시_서대문구_연희동
은평구,학원,뮤엠영어뮤엠폴리오국어논술제니학원,서울특별시 은평구 은평로3길 20,입시.검정 및 보습,보통교과,보습?논술,370,20010315,20260301,948383.429915361,1955851.42902616,11120740020007,서울특별시_은평구_역촌동
마포구,학원,네오캣미술학원,서울특별시 마포구 와우산로 122,예능(대),예능(중),미술,492,20010315,20251116,949389.401781267,1950578.89338251,11140760010011,서울특별시_마포구_서강동
마포구,학원,계원음악학원,서울특별시마포구 토정로17길 25,예능(대),예능(중),"음악,",60,20010607,20231018,950156.039056304,1949751.3302492,11140630020005,서울특별시_마포구_신수동
서대문구,학원,K에듀초중고학원,서울특별시 서대문구 거북골로 191,입시.검정 및 보습,보통교과,"보습,",180,20010607,20240128,947853.166603594,1953332.83273525,11130710020005,서울특별시_서대문구_북가좌1동
서대문구,학원,유앤아이학원,서울특별시 서대문구 연희로 159,입시.검정 및 보습,보통교과,"보습,",60,20010607,20231018,950044.396761722,1952607.8538964,11130760010051,서울특별시_서대문구_연희동
마포구,학원,클래스미술학원,서울특별시 마포구 동교로 188-1,예능(대),예능(중),,28,20010709,20231018,948983.724358431,1951000.08707651,11140660010002,서울특별시_마포구_서교동
은평구,학원,하다수학학원,서울특별시 은평구 은평로 228,입시.검정 및 보습,보통교과,보습,1450,20010707,20260802,949935.964277692,1955872.11000563,11120590010035,서울특별시_은평구_응암1동
은평구,학원,키아즈마학원,서울특별시 은평구 연서로 156,입시.검정 및 보습,보통교과,보습,80,20010724,20240428,948621.683046205,1957200.92028459,11120580010043,서울특별시_은평구_대조동
서대문구,학원,플라토어학원,서울특별시 서대문구 가좌로 110,국제화,외국어,,452,20010906,20260426,949345.335903402,1953832.80320273,11130680010016,서울특별시_서대문구_홍은2동
은평구,학원,은평미뎀음악학원,서울특별시 은평구 연서로27길 25-1,예능(대),예능(중),음악,135,20011015,20260802,948520.151006658,1957832.17518508,11120560010009,서울특별시_은평구_갈현2동
서대문구,학원,친친에듀케이션센타어학학원,서울특별시 서대문구 연희로 192,국제화,외국어,실용외국어(유아/초?중?고),120,20011020,20260405,950183.08194632,1952907.90542337,11130760010020,서울특별시_서대문구_연희동
서대문구,학원,삼성영어셀레나타임수학고려학원,서울특별시 서대문구 세검정로1길 51,입시.검정 및 보습,보통교과,보습,96,20011112,20260809,950935.039679506,1955025.56825627,11130660010009,서울특별시_서대문구_홍은1동
마포구,학원,경희음악학원,서울특별시 마포구 월드컵북로 230,예능(대),예능(중),음악,60,20011224,20231231,947354.896495208,1952474.94864252,11140730020001,서울특별시_마포구_성산2동
은평구,학원,대치인재학원,서울특별시 은평구 증산서길 63,입시.검정 및 보습,보통교과,보습,200,20020108,20260628,947499.47710464,1953842.58160398,11120670010006,서울특별시_은평구_증산동
은평구,학원,은평컴퓨터아트학원,서울특별시 은평구 연서로 131,직업기술,컴퓨터,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)",80,20020116,20240428,948518.00824202,1956958.42015096,11120570010022,서울특별시_은평구_구산동
마포구,학원,나교수어학학원,서울특별시 마포구 신촌로 128,국제화,외국어,실용외국어(유아/초?중?고),225,20020309,20250126,950535.138419865,1950859.61522975,11140600010009,서울특별시_마포구_대흥동
서대문구,학원,하나학원,서울특별시 서대문구 독립문공원길 13,입시.검정 및 보습,보통교과,보습,24,20020325,20260329,952166.860823796,1952644.22113321,11130520020001,서울특별시_서대문구_천연동
마포구,학원,쿠나미술학원,서울특별시 마포구 동교로 192-1,예능(대),예능(중),"미술,",312,20020829,20260301,949018.493419514,1951036.31722028,11140660010002,서울특별시_마포구_서교동
영등포구,학원,한미간호조무사학원,서울특별시 영등포구 영등포로 216-1,직업기술,간호보조기술,"간호조무사,",240,19701224,20231018,947465.835125333,1946869.09403711,11190740070005,서울특별시_영등포구_영등포동
영등포구,학원,창조미술학원,서울특별시 영등포구 시흥대로 671,예능(대),예능(중),미술,50,19790903,20250608,947682.504830551,1943766.01392312,11190700010008,서울특별시_영등포구_대림1동
구로구,학원,동심음악학원,서울특별시 구로구 구로중앙로27가길 5-2,예능(대),예능(중),"음악,",36,19791121,20231018,945646.088418457,1944447.69137308,11170710030015,서울특별시_구로구_구로2동
금천구,학원,새벧엘음악학원,서울특별시 금천구 범안로 1188,예능(대),예능(중),음악,64,19800728,20250713,946390.525677649,1940970.87850327,11180520030027,서울특별시_금천구_독산1동
금천구,학원,숙연음악학원,서울특별시 금천구 시흥대로146길 14,예능(대),예능(중),음악,160,19800212,20250309,946893.620388412,1941794.6219236,11180540010028,서울특별시_금천구_독산3동
구로구,학원,신대원학원,서울특별시 구로구 도림로 31-1,입시.검정 및 보습,보통교과,,168,19820331,20250720,945897.934869208,1943293.60389865,11170550020006,서울특별시_구로구_구로4동
영등포구,학원,동아요리기술학원,서울특별시 영등포구 경인로 875-1,직업기술,산업응용기술,"식음료품(바리스타,소믈리에),",454,19821018,20250126,947850.007680162,1946661.13944217,11190740070001,서울특별시_영등포구_영등포동
금천구,학원,열매음악학원,서울특별시 금천구 시흥대로45길 39,예능(대),예능(중),"음악,",70,19830425,20231018,946913.565360624,1938980.86909428,11180570030005,서울특별시_금천구_시흥1동
영등포구,학원,엘리트음악학원,서울특별시 영등포구 여의대방로 65,예능(대),예능(중),음악,0,19841002,20250126,948175.891031741,1944428.11479624,11190680010011,서울특별시_영등포구_신길6동
구로구,학원,개봉한림독서실,서울특별시 구로구 개봉로17라길 25,독서실,독서,"독서실(유아/초?중?고),",52,19870110,20231029,942839.402327697,1943904.08979072,11170640010021,서울특별시_구로구_개봉2동
금천구,학원,지니어스보습학원,서울특별시 금천구 독산로 126,입시.검정 및 보습,보통교과,,120,19850312,20250126,947412.692119343,1940091.17053666,11180600010023,서울특별시_금천구_시흥4동
구로구,학원,민아음악학원,서울특별시 구로구 구로중앙로14길 24,예능(대),예능(중),음악,36,19850610,20250330,946261.533415295,1943979.86264818,11170550010008,서울특별시_구로구_구로4동
영등포구,학원,신중앙컴퓨터학원,서울특별시 영등포구 신길로 172,직업기술,컴퓨터,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어),",48,19860111,20231029,947959.975814256,1945533.72878435,11190660010004,서울특별시_영등포구_신길4동
구로구,학원,피움음악학원,서울특별시 구로구 오류로8길 34,예능(대),예능(중),음악,105,19860409,20260308,941887.724921101,1943783.53460487,11170730030017,서울특별시_구로구_오류2동
