"X2","X4_합"
"라마3588",5
"라마3589",5
"라마3590",5
"라마3591",5
"라마3592",13
"라마3593",26
"라마3594",22
"라마3599",0
"라마3600",10
"라마3601",13
"라마3602",31
"라마3603",22
"라마3604",10
"라마3605",0
"라마3607",5
"라마3609",10
"라마3610",26
"라마3611",34
"라마3612",26
"라마3613",21
"라마3614",19
"라마3617",19
"라마3620",13
"라마3621",0
"라마3622",5
"라마3623",13
"라마3624",29
"라마3627",5
"라마3628",16
"라마3629",14
"라마3630",18
"라마3635",5
"라마3636",27
"라마3637",44
"라마3638",40
"라마3639",42
"라마3640",47
"라마3641",88
"라마3642",186
"라마3643",1258
"라마3644",476
"라마3645",18
"라마3646",26
"라마3647",21
"라마3648",15
"라마3650",5
"라마3651",22
"라마3655",14
"라마3656",18
"라마3657",21
"라마3659",10
"라마3661",8
"라마3662",27
"라마3663",18
"라마3664",16
"라마3665",0
"라마3667",13
"라마3668",5
"라마3670",22
"라마3672",10
"라마3679",13
"라마3686",10
"라마3687",5
"라마3688",18
"라마3692",5
"라마3694",18
"라마3695",5
"라마3696",13
"라마3697",0
"라마3699",0
"라마3700",0
"라마3707",5
"라마3708",16
"라마3710",27
"라마3711",26
"라마3712",0
"라마3714",16
"라마3715",0
"라마3716",18
"라마3717",13
"라마3718",13
"라마3719",5
"라마3723",17
"라마3730",7
"라마3731",18
"라마3733",5
"라마3734",5
"라마3736",5
"라마3737",10
"라마3738",40
"라마3739",5
"라마3740",5
"라마3741",94
"라마3742",814
"라마3743",1447
"라마3744",778
"라마3745",30
"라마3746",95
"라마3747",24
"라마3749",0
"라마3750",64
"라마3751",16
"라마3752",21
"라마3753",5
"라마3754",13
"라마3755",36
"라마3756",64
"라마3757",16
"라마3759",5
"라마3760",0
"라마3762",5
"라마3763",28
"라마3764",5
"라마3765",28
"라마3767",18
"라마3768",21
"라마3769",13
"라마3770",18
"라마3776",27
"라마3777",8
"라마3779",5
"라마3780",18
"라마3781",0
"라마3789",13
"라마3790",16
"라마3791",26
"라마3792",16
"라마3793",31
"라마3794",97
"라마3795",62
"라마3796",5
"라마3797",13
"라마3800",13
"라마3801",0
"라마3803",0
"라마3806",0
"라마3808",16
"라마3810",0
"라마3814",0
"라마3817",5
"라마3818",46
"라마3819",31
"라마3820",20
"라마3821",13
"라마3824",0
"라마3825",5
"라마3827",21
"라마3828",32
"라마3829",5
"라마3830",58
"라마3838",71
"라마3839",16
"라마3840",60
"라마3841",13
"라마3842",18
"라마3843",993
"라마3844",25
"라마3845",93
"라마3846",54
"라마3847",44
"라마3848",5
"라마3849",54
"라마3851",18
"라마3852",12
"라마3853",31
"라마3854",5
"라마3855",69
"라마3856",10
"라마3857",43
"라마3858",26
"라마3863",5
"라마3864",49
"라마3865",18
"라마3870",13
"라마3875",18
"라마3876",5
"라마3877",22
"라마3878",18
"라마3879",19
"라마3880",13
"라마3881",10
"라마3888",8
"라마3889",16
"라마3891",5
"라마3892",5
"라마3893",0
"라마3897",26
"라마3898",5
"라마3899",104
"라마3900",0
"라마3901",10
"라마3902",0
"라마3903",18
"라마3904",21
"라마3905",15
"라마3906",31
"라마3911",5
"라마3917",5
"라마3918",36
"라마3919",21
"라마3920",31
"라마3921",13
"라마3922",13
"라마3923",0
"라마3925",0
"라마3926",12
"라마3930",5
"라마3931",0
"라마3932",0
"라마3936",14
"라마3938",36
"라마3939",48
"라마3940",30
"라마3941",10
"라마3942",72
"라마3943",29
"라마3944",0
"라마3945",15
"라마3946",28
"라마3948",5
"라마3949",24
"라마3950",13
"라마3951",16
"라마3957",5
"라마3959",13
"라마3961",8
"라마3963",8
"라마3964",21
"라마3965",5
"라마3966",5
"라마3969",10
"라마3970",5
"라마3972",5
"라마3973",10
"라마3976",42
"라마3978",5
"라마3979",16
"라마3986",21
"라마3987",5
"라마3988",10
"라마3996",15
"라마3997",26
"라마3998",37
"라마3999",33
"라마4001",16
"라마4002",5
"라마4003",36
"라마4004",0
"라마4006",5
"라마4007",5
"라마4008",5
"라마4012",29
"라마4016",10
"라마4017",13
"라마4021",0
"라마4023",13
"라마4025",29
"라마4030",23
"라마4031",18
"라마4033",10
"라마4034",13
"라마4036",0
"라마4037",0
"라마4038",0
"라마4039",13
"라마4040",31
"라마4041",62
"라마4042",21
"라마4043",57
"라마4044",21
"라마4045",39
"라마4046",5
"라마4047",0
"라마4049",10
"라마4050",23
"라마4051",13
"라마4052",41
"라마4053",16
"라마4061",10
"라마4063",8
"라마4064",5
"라마4066",5
"라마4067",16
"라마4069",37
"라마4072",5
"라마4077",5
"라마4078",8
"라마4082",0
"라마4090",5
"라마4091",0
"라마4095",16
"라마4096",41
"라마4097",0
"라마4099",16
"라마4100",135
"라마4101",31
"라마4102",16
"라마4103",5
"라마4104",21
"라마4105",21
"라마4106",5
"라마4108",10
"라마4109",0
"라마4112",5
"라마4116",21
"라마4118",0
"라마4119",18
"라마4120",15
"라마4129",0
"라마4130",15
"라마4131",24
"라마4132",41
"라마4133",5
"라마4136",10
"라마4137",21
"라마4138",5
"라마4139",19
"라마4140",16
"라마4141",0
"라마4143",5
"라마4144",21
"라마4145",0
"라마4146",29
"라마4157",15
"라마4164",5
"라마4167",21
"라마4168",13
"라마4169",22
"라마4174",5
"라마4175",5
"라마4176",13
"라마4177",23
"라마4181",5
"라마4183",13
"라마4184",5
"라마4190",10
"라마4195",18
"라마4196",5
"라마4198",10
"라마4200",275
"라마4201",36
"라마4202",18
"라마4203",10
"라마4205",8
"라마4206",5
"라마4207",0
"라마4209",0
"라마4214",5
"라마4217",0
"라마4218",26
"라마4219",5
"라마4226",5
"라마4227",23
"라마4232",26
"라마4235",33
"라마4236",28
"라마4237",10
"라마4239",13
"라마4240",5
"라마4244",0
"라마4246",27
"라마4252",5
"라마4253",13
"라마4255",8
"라마4256",8
"라마4257",8
"라마4258",0
"라마4259",8
"라마4268",27
"라마4269",58
"라마4270",31
"라마4271",10
"라마4272",13
"라마4273",19
"라마4275",5
"라마4277",0
"라마4278",8
"라마4282",10
"라마4286",5
"라마4294",10
"라마4295",36
"라마4296",21
"라마4298",8
"라마4300",58
"라마4301",10
"라마4303",10
"라마4304",5
"라마4305",18
"라마4306",5
"라마4307",5
"라마4310",5
"라마4311",22
"라마4312",26
"라마4313",0
"라마4314",16
"라마4325",5
"라마4327",16
"라마4330",0
"라마4332",25
"라마4333",5
"라마4336",0
"라마4338",0
"라마4349",10
"라마4351",5
"라마4352",8
"라마4353",8
"라마4358",0
"라마4359",0
"라마4367",13
"라마4368",13
"라마4369",32
"라마4371",35
"라마4372",26
"라마4373",32
"라마4378",21
"라마4379",34
"라마4380",26
"라마4386",5
"라마4387",10
"라마4388",5
"라마4394",23
"라마4395",10
"라마4396",5
"라마4400",10
"라마4401",39
"라마4402",0
"라마4403",0
"라마4404",27
"라마4405",21
"라마4407",23
"라마4408",5
"라마4409",8
"라마4410",26
"라마4411",16
"라마4412",11
"라마4413",0
"라마4415",18
"라마4425",5
"라마4426",49
"라마4427",29
"라마4430",5
"라마4431",23
"라마4432",18
"라마4433",8
"라마4434",11
"라마4436",19
"라마4437",5
"라마4438",10
"라마4441",54
"라마4445",21
"라마4446",32
"라마4447",36
"라마4448",52
"라마4449",57
"라마4451",27
"라마4452",21
"라마4454",10
"라마4455",0
"라마4462",0
"라마4466",0
"라마4467",5
"라마4471",0
"라마4472",5
"라마4473",5
"라마4475",5
"라마4479",13
"라마4480",11
"라마4486",10
"라마4487",5
"라마4488",5
"라마4489",5
"라마4493",0
"라마4494",0
"라마4500",21
"라마4501",18
"라마4502",21
"라마4503",26
"라마4504",39
"라마4505",0
"라마4506",26
"라마4507",31
"라마4508",29
"라마4509",5
"라마4510",0
"라마4511",13
"라마4512",13
"라마4513",36
"라마4515",10
"라마4516",5
"라마4517",0
"라마4518",26
"라마4519",5
"라마4521",0
"라마4525",20
"라마4526",10
"라마4527",5
"라마4528",0
"라마4529",8
"라마4532",26
"라마4533",24
"라마4536",0
"라마4537",5
"라마4538",13
"라마4541",34
"라마4544",28
"라마4545",63
"라마4546",26
"라마4547",48
"라마4548",33
"라마4551",13
"라마4552",5
"라마4553",28
"라마4554",18
"라마4557",0
"라마4561",5
"라마4562",6
"라마4566",5
"라마4567",5
"라마4572",5
"라마4573",18
"라마4577",5
"라마4579",20
"라마4580",10
"라마4581",18
"라마4582",13
"라마4583",18
"라마4589",21
"라마4591",10
"라마4592",41
"라마4593",13
"라마4594",0
"라마4596",22
"라마4597",23
"라마4598",23
"라마4599",7
"라마4602",21
"라마4603",23
"라마4604",46
"라마4605",31
"라마4606",13
"라마4607",26
"라마4608",34
"라마4609",167
"라마4610",31
"라마4611",8
"라마4612",21
"라마4613",5
"라마4615",5
"라마4617",13
"라마4618",10
"라마4619",16
"라마4620",10
"라마4621",5
"라마4623",21
"라마4624",5
"라마4625",84
"라마4626",5
"라마4629",5
"라마4633",5
"라마4634",5
"라마4636",5
"라마4640",0
"라마4642",16
"라마4643",24
"라마4644",27
"라마4645",78
"라마4646",141
"라마4647",42
"라마4651",13
"라마4652",8
"라마4654",18
"라마4655",19
"라마4661",5
"라마4662",0
"라마4666",13
"라마4667",16
"라마4669",40
"라마4670",13
"라마4671",8
"라마4672",5
"라마4673",10
"라마4674",5
"라마4675",21
"라마4676",17
"라마4677",5
"라마4679",13
"라마4680",10
"라마4681",0
"라마4683",5
"라마4684",5
"라마4685",26
"라마4686",18
"라마4690",61
"라마4691",63
"라마4692",29
"라마4694",5
"라마4695",13
"라마4696",36
"라마4697",0
"라마4698",5
"라마4699",8
"라마4704",18
"라마4705",26
"라마4707",13
"라마4708",0
"라마4709",18
"라마4710",5
"라마4711",49
"라마4712",16
"라마4713",5
"라마4715",21
"라마4716",21
"라마4717",13
"라마4718",5
"라마4719",8
"라마4720",0
"라마4721",16
"라마4722",5
"라마4723",21
"라마4724",29
"라마4725",27
"라마4727",18
"라마4728",0
"라마4733",13
"라마4734",10
"라마4735",26
"라마4737",0
"라마4740",18
"라마4742",5
"라마4743",80
"라마4744",29
"라마4745",47
"라마4746",62
"라마4747",23
"라마4751",8
"라마4756",36
"라마4766",10
"라마4768",39
"라마4769",0
"라마4770",5
"라마4773",5
"라마4774",34
"라마4775",13
"라마4776",113
"라마4777",11
"라마4778",46
"라마4779",21
"라마4780",21
"라마4781",18
"라마4782",0
"라마4783",18
"라마4784",18
"라마4785",0
"라마4787",5
"라마4788",5
"라마4790",23
"라마4791",5
"라마4792",132
"라마4793",15
"라마4794",18
"라마4795",57
"라마4796",5
"라마4800",8
"라마4804",13
"라마4805",16
"라마4811",19
"라마4812",13
"라마4813",26
"라마4814",18
"라마4815",86
"라마4817",21
"라마4818",5
"라마4819",36
"라마4820",0
"라마4821",18
"라마4822",15
"라마4823",26
"라마4825",0
"라마4826",0
"라마4828",18
"라마4834",10
"라마4835",15
"라마4836",13
"라마4838",15
"라마4844",54
"라마4845",46
"라마4846",5
"라마4847",8
"라마4852",0
"라마4854",0
"라마4856",0
"라마4857",11
"라마4862",0
"라마4864",5
"라마4865",5
"라마4866",18
"라마4867",31
"라마4868",5
"라마4870",10
"라마4871",13
"라마4872",5
"라마4873",0
"라마4876",13
"라마4877",16
"라마4878",8
"라마4879",18
"라마4880",5
"라마4881",39
"라마4882",17
"라마4883",5
"라마4885",5
"라마4891",27
"라마4892",34
"라마4893",138
"라마4894",16
"라마4895",18
"라마4896",20
"라마4897",18
"라마4902",5
"라마4904",0
"라마4905",32
"라마4906",13
"라마4910",19
"라마4911",5
"라마4916",13
"라마4917",16
"라마4923",21
"라마4924",26
"라마4925",16
"라마4927",15
"라마4928",10
"라마4934",5
"라마4935",0
"라마4936",46
"라마4937",13
"라마4938",18
"라마4945",49
"라마4946",0
"라마4954",5
"라마4955",5
"라마4957",20
"라마4961",0
"라마4962",13
"라마4963",8
"라마4964",8
"라마4965",5
"라마4967",10
"라마4972",10
"라마4973",8
"라마4974",5
"라마4975",0
"라마4980",13
"라마4981",21
"라마4982",24
"라마4983",13
"라마4984",5
"라마4985",8
"라마4989",5
"라마4990",38
"라마4991",44
"라마4992",136
"라마4993",5
"라마4994",27
"라마4995",13
"라마4999",0
"라마5000",5
"라마5005",27
"라마5006",10
"라마5007",12
"라마5008",0
"라마5009",8
"라마5011",10
"라마5012",5
"라마5016",21
"라마5019",16
"라마5021",26
"라마5023",13
"라마5024",5
"라마5025",37
"라마5027",8
"라마5028",10
"라마5032",0
"라마5033",26
"라마5037",5
"라마5038",13
"라마5039",10
"라마5044",5
"라마5045",37
"라마5054",5
"라마5055",33
"라마5058",5
"라마5061",0
"라마5063",16
"라마5067",8
"라마5070",13
"라마5073",26
"라마5076",18
"라마5078",10
"라마5079",13
"라마5080",8
"라마5081",13
"라마5082",23
"라마5083",8
"라마5084",16
"라마5085",18
"라마5086",8
"라마5087",0
"라마5091",43
"라마5092",65
"라마5093",13
"라마5094",130
"라마5095",10
"라마5096",18
"라마5097",5
"라마5102",0
"라마5103",5
"라마5104",18
"라마5106",0
"라마5107",26
"라마5108",13
"라마5110",8
"라마5114",19
"라마5117",0
"라마5118",16
"라마5123",10
"라마5126",13
"라마5128",60
"라마5130",5
"라마5132",16
"라마5133",18
"라마5134",14
"라마5135",5
"라마5136",8
"라마5137",62
"라마5138",10
"라마5144",5
"라마5145",10
"라마5150",10
"라마5151",10
"라마5155",0
"라마5158",5
"라마5159",13
"라마5163",5
"라마5167",0
"라마5168",5
"라마5169",10
"라마5170",10
"라마5171",0
"라마5172",16
"라마5173",10
"라마5174",16
"라마5175",5
"라마5176",11
"라마5179",0
"라마5180",8
"라마5181",0
"라마5182",21
"라마5183",13
"라마5184",13
"라마5186",21
"라마5187",95
"라마5190",10
"라마5191",79
"라마5192",284
"라마5193",103
"라마5194",10
"라마5196",28
"라마5200",5
"라마5201",5
"라마5202",26
"라마5203",8
"라마5204",10
"라마5205",10
"라마5206",21
"라마5207",13
"라마5208",13
"라마5211",5
"라마5212",0
"라마5213",13
"라마5214",0
"라마5224",21
"라마5227",0
"라마5228",0
"라마5230",5
"라마5231",14
"라마5244",0
"라마5245",5
"라마5246",0
"라마5248",0
"라마5249",13
"라마5250",13
"라마5255",52
"라마5269",15
"라마5272",29
"라마5273",0
"라마5274",10
"라마5275",13
"라마5280",5
"라마5281",31
"라마5283",10
"라마5284",44
"라마5285",5
"라마5286",5
"라마5287",54
"라마5290",5
"라마5291",1807
"라마5292",274
"라마5293",0
"라마5294",43
"라마5295",50
"라마5300",10
"라마5302",46
"라마5303",21
"라마5304",5
"라마5305",26
"라마5306",5
"라마5307",13
"라마5308",18
"라마5310",23
"라마5311",23
"라마5312",16
"라마5313",10
"라마5315",5
"라마5316",0
"라마5317",10
"라마5318",5
"라마5321",5
"라마5324",10
"라마5325",13
"라마5326",0
"라마5327",5
"라마5328",38
"라마5335",5
"라마5336",5
"라마5337",17
"라마5339",26
"라마5340",10
"라마5348",18
"라마5349",49
"라마5350",18
"라마5355",34
"라마5356",0
"라마5362",10
"라마5369",15
"라마5370",27
"라마5371",0
"라마5372",10
"라마5374",26
"라마5375",5
"라마5376",13
"라마5378",10
"라마5379",18
"라마5381",0
"라마5382",49
"라마5383",21
"라마5385",24
"라마5386",5
"라마5387",13
"라마5388",21
"라마5391",232
"라마5392",1400
"라마5393",420
"라마5394",59
"라마5397",0
"라마5398",5
"라마5400",18
"라마5402",16
"라마5404",15
"라마5405",10
"라마5406",21
"라마5407",5
"라마5408",10
"라마5409",26
"라마5410",10
"라마5412",10
"라마5413",33
"라마5414",11
"라마5415",19
"라마5416",18
"라마5419",23
"라마5421",13
"라마5422",10
"라마5423",18
"라마5426",52
"라마5427",21
"라마5428",0
"라마5429",5
"라마5430",13
"라마5431",24
"라마5434",36
"라마5435",8
"라마5437",0
"라마5438",16
"라마5440",41
"라마5441",5
"라마5446",26
"라마5447",34
"라마5448",59
"라마5449",26
"라마5450",10
"라마5455",0
"라마5456",0
"라마5460",0
"라마5461",0
"라마5462",26
"라마5463",10
"라마5470",8
"라마5476",0
"라마5477",0
"라마5478",18
"라마5482",16
"라마5483",33
"라마5484",21
"라마5485",21
"라마5486",89
"라마5487",8
"라마5488",79
"라마5489",5
"라마5490",0
"라마5491",685
"라마5492",1435
"라마5493",30
"라마5497",65
"라마5498",18
"라마5500",21
"라마5502",39
"라마5505",26
"라마5506",16
"라마5507",5
"라마5508",53
"라마5509",0
"라마5510",10
"라마5511",19
"라마5512",21
"라마5513",43
"라마5514",31
"라마5515",5
"라마5523",26
"라마5524",10
"라마5525",13
"라마5527",41
"라마5528",8
"라마5529",13
"라마5530",5
"라마5532",18
"라마5534",16
"라마5535",27
"라마5538",26
"라마5540",74
"라마5541",16
"라마5548",69
"라마5549",27
"라마5550",27
"라마5553",0
"라마5554",13
"라마5561",13
"라마5562",5
"라마5563",8
"라마5569",10
"라마5580",16
"라마5582",5
"라마5583",0
"라마5584",5
"라마5585",5
"라마5587",18
"라마5588",13
"라마5589",76
"라마5590",21
"라마5591",1408
"라마5592",1567
"라마5593",1851
"라마5594",640
"라마5595",13
"라마5597",23
"라마5598",299
"라마5599",25
"라마5600",26
"라마5602",13
"라마5603",31
"라마5605",0
"라마5608",22
"라마5609",16
"라마5610",13
"라마5611",21
"라마5612",47
"라마5613",314
"라마5614",0
"라마5615",10
"라마5616",0
"라마5617",13
"라마5618",6
"라마5619",8
"라마5620",22
"라마5621",10
"라마5625",23
"라마5626",15
"라마5627",5
"라마5628",40
"라마5629",16
"라마5630",20
"라마5631",24
"라마5632",8
"라마5633",5
"라마5635",32
"라마5636",10
"라마5637",0
"라마5638",13
"라마5639",69
"라마5640",31
"라마5641",32
"라마5642",21
"라마5644",13
"라마5645",0
"라마5646",0
"라마5647",26
"라마5648",40
"라마5649",10
"라마5650",51
"라마5652",23
"라마5653",84
"라마5654",36
"라마5661",0
"라마5662",5
